image name: img_1.jpg
1600x1200 Resolution, Exposure = 6, Z = -10.0 mm, chips = 1 
angle: 1.32174025272
sx,sy: 18.1553382094, 17.9431330917
MSE: 0.00503355692151
-5.427999036226813701e+01 -9.843106758212044616e-01
1.413957044080411674e+00 -5.395458266234707168e+01
5.440669897982574099e+01 1.043109603441910949e+00
-1.537841584402443118e+00 5.387563243524824941e+01
-5.426773329802337287e+01 -9.810838322342351203e-01
1.431775144116039122e+00 -5.395298427783641415e+01
5.440109899069604182e+01 1.046769475754410150e+00
-1.518771440674562934e+00 5.388420703819161162e+01
-5.428263091808582885e+01 -9.861303575858303416e-01
1.445760895317969474e+00 -5.394892893288333369e+01
5.439348670572203304e+01 1.045909493421754322e+00
-1.516177798697650125e+00 5.388563914016649647e+01
-5.428262094963401552e+01 -9.811856137472385608e-01
1.430844810819587032e+00 -5.395695653217909182e+01
5.441354957821662452e+01 1.043884586924095803e+00
-1.537193947109083192e+00 5.388355630922024631e+01
-5.427224464885326682e+01 -9.801304005128036456e-01
1.436302224241804870e+00 -5.395854373482273303e+01
5.442303717999951829e+01 1.051784083819506721e+00
-1.530513715470872116e+00 5.388363848697657943e+01
-5.429346231586832516e+01 -9.806426340040645950e-01
1.436275587772185780e+00 -5.395235766385054887e+01
5.443242375950367773e+01 1.051609932088405364e+00
-1.528172269311668163e+00 5.388391168431370915e+01
-5.428852017579407629e+01 -9.834381324202829955e-01
1.433387210317707217e+00 -5.395391079209040441e+01
5.443234191027558921e+01 1.049252387773222273e+00
-1.532834667223801350e+00 5.388886325760950768e+01
-5.426598600229271341e+01 -9.784938417973967351e-01
1.430447748295416099e+00 -5.395692369643932551e+01
5.443185533183530822e+01 1.051514589406096434e+00
-1.543341503920050872e+00 5.387805193354822109e+01
-5.426812074269931685e+01 -9.717342504523108770e-01
1.453967284692224471e+00 -5.395167577374679269e+01
5.441885834488449092e+01 1.045699397889358728e+00
-1.541905406855315519e+00 5.388498854079988121e+01
-5.426614291624706254e+01 -9.762345790622184438e-01
1.443707833313606859e+00 -5.395309989339058632e+01
5.443937149222850991e+01 1.047449804954220909e+00
-1.536751683369972143e+00 5.388336607105424036e+01

image name: img_2.jpg
1600x1200 Resolution, Exposure = 6, Z = -10.0 mm, chips = 2 
angle: 1.35462052821
sx,sy: 18.2694520131, 17.9901540026
MSE: 0.00156600770409
-5.475380860208931466e+01 -1.066033992917897910e+00
1.440299304765823907e+00 -5.403321730755072139e+01
5.475091295585337292e+01 1.100155377382065369e+00
-1.531239074091298669e+00 5.398379751405499150e+01
-5.470420215261295027e+01 -1.060702552003441879e+00
1.448768466384416032e+00 -5.402783439540414889e+01
5.476466366478222625e+01 1.105076042666419012e+00
-1.527515770157125807e+00 5.398738426219937736e+01
-5.470472266685392526e+01 -1.060938883947348144e+00
1.451330372919529932e+00 -5.402472849401171828e+01
5.476408566292444391e+01 1.104484921587570501e+00
-1.523100669364675364e+00 5.398052528221360546e+01
-5.471893167441228201e+01 -1.059193872832922878e+00
1.453821581376370631e+00 -5.402354067472899857e+01
5.476257227399645444e+01 1.102539000197519048e+00
-1.532431733631053117e+00 5.398623007077891600e+01
-5.470231955137184343e+01 -1.061205430519278625e+00
1.460461187358969681e+00 -5.402668788165568259e+01
5.475748517267798121e+01 1.103642409969408433e+00
-1.527600917593404439e+00 5.399009944618905621e+01
-5.471149801115119260e+01 -1.064397769721184384e+00
1.450483859946422704e+00 -5.402741077158704286e+01
5.477970243925932436e+01 1.108622886637301352e+00
-1.524537079613884405e+00 5.398269188780373184e+01
-5.470321843194585654e+01 -1.061290756681242620e+00
1.447404869468181587e+00 -5.402971933976769492e+01
5.478868156182612381e+01 1.103125884111779031e+00
-1.525064238237963110e+00 5.399039505395990801e+01
-5.470710901858429054e+01 -1.063609113775366044e+00
1.451979767954706180e+00 -5.402753303238505822e+01
5.477277845932418643e+01 1.107051140045858251e+00
-1.513557223196625889e+00 5.398977874018297030e+01
-5.472063673458769273e+01 -1.064418163974737652e+00
1.457391580363126771e+00 -5.402930604138609283e+01
